"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","EBOOK","2019","1","1","Romeos and Juliet: Dance Class Series, Book 2","Beka","Comic and Graphic Books, Juvenile Fiction","Macmillan Publishers","2015"
"Physical","Horizon","BOOK","2019","1","1","My first Oxford book of stories / Geraldine McCaughrean ; illustrated by Ruby Green.","McCaughrean, Geraldine","Fairy tales, Folklore","Oxford University Press,","1999."
"Physical","Horizon","BOOK","2019","1","2","Ultimate guide to cabinets, shelves, and home storage solutions : 36 storage projects plus ideas for organizing your home / [writers, Herb Hughes ... and others].",,"Cabinetwork, Shelving Furniture, Bookcases, Storage in the home","Creative Homeowner,","[2009]"
"Physical","Horizon","BOOK","2019","1","1","Do-it-yourself herbal medicine : home-crafted remedies for health & beauty.",,"Herbs Therapeutic use","Sonoma Press,","[2015]"
"Physical","Horizon","BOOK","2019","1","1","Black Panther : the complete collection. Volume 1 / writer, Christopher Priest ; pencilers, Joe Quesada, Mark Texeira, Vince Evans, Joe Jusko, Mike Manley, Mark Bright & Sal Velluto with Amanda Conner ; inkers, Mark Texeira, Alitha Martinez, Vince Evans, Joe Jusko, Jimmy Palmiotti, Mike Manley, Nelson DeCastro & Bob Almond ; colorists, Brian Haberlin, Avalon Studios, Elizabeth Lewis, Chris Sotomayor & Brad Vancata with Drew Yackey & Matt Yackey ; letterers, Richard Starkings & Comicraft Inc's Siobhan Hanna, Wes Abbott, Jason Levine & Liz Agraphiotis and Sharpefont & Paul Tutrone.","Priest, Christopher J. (Christopher James), 1961-","Black Panther Fictitious character Comic books strips etc, Superheroes Comic books strips etc, Graphic novels","Marvel Worldwide, Inc., a subsidiary of Marvel Entertainment LLC,","[2015]"
"Physical","Horizon","BOOK","2019","1","2","All the women are White, all the Blacks are men, but some of us are brave : Black women's studies / edited by Akasha (Gloria T.) Hull, Patricia Bell Scott & Barbara Smith ; new afterword by Brittney Cooper.",,"African American women, Feminism United States, African American women Bibliography, United States Race relations","The Feminist Press at the City University of New York,","[2015]"
"Digital","OverDrive","EBOOK","2019","1","2","We All Fall Down: Living with Addiction","Nic Sheff","Biography & Autobiography, Health & Fitness, Young Adult Nonfiction","Hachette Digital, Inc.","2013"
"Physical","Horizon","BOOK","2019","1","3","Ender's game / Orson Scott Card.","Card, Orson Scott","Wiggin Ender Fictitious character Fiction, Wiggin Peter Fictitious character Fiction, Space warfare Fiction, Child soldiers Fiction, Brothers and sisters Fiction, Genetic engineering Fiction, War games Fiction, Science fiction","Tor,","2013."
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Jack of Spies: Jack McColl Series, Book 1 (unabridged) (Unabridged)","David Downing","Fiction, Historical Fiction, Thriller","Blackstone Audio, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","3","Viking victory / Jennifer Gray & Amanda Swift ; illustrations by Sarah Horne.","Gray, Jennifer (Children's story writer)","Guinea pigs Juvenile fiction, Internet Juvenile fiction, Adventure and adventurers Fiction, Adventure fiction","Quercus,","2014."
"Physical","Horizon","BOOK","2019","1","3","Now I'm big / Karen Katz.","Katz, Karen","Babies Fiction, Growth Juvenile fiction","Margaret K. McElderry Books,","[2013]"
"Physical","Horizon","SOUNDDISC","2019","1","2","The buffet / R. Kelly.","Kelly, R., 1969-","Popular music 2011 2020","RCA,","[2015]"
"Digital","OverDrive","AUDIOBOOK","2019","1","3","The Accidental Further Adventures of the Hundred-Year-Old Man: A Novel (unabridged) (Unabridged)","Jonas Jonasson","Fiction, Humor (Fiction), Literature","HarperCollins Publishers Inc.","2019"
"Physical","Horizon","SOUNDDISC","2019","1","2","Sense and sensibility / Jane Austen.","Austen, Jane, 1775-1817,","Inheritance and succession Fiction, Social classes Fiction, Young women Fiction, Sisters Fiction, England Fiction, Romance fiction, Audiobooks","Dreamscape Media, LLC,","[2016]"
"Digital","OverDrive","EBOOK","2019","1","1","Kidnapped!, Part 4","Mario Gully","Comic and Graphic Books, Fiction","Marvel Entertainment, LLC","2010"
"Physical","Horizon","VIDEODISC","2019","1","3","Lucha Mexico / directed, shot & edited by Alex Hammond, Ian Markiewicz ; produced by Alex Hammond ; written by Ian Markiewicz.",,"Wrestling Mexico, Documentary films, Nonfiction films, Sports films, Video recordings for the hearing impaired","Distributed by Kino Lorber, Inc.,","c2016."
"Digital","OverDrive","AUDIOBOOK","2019","1","3","The Vietnam War: An Intimate History (unabridged) (Unabridged)","Geoffrey C. Ward","History, Military, Nonfiction","Books on Tape","2017"
"Physical","Horizon","BOOK","2019","1","3","A Kim Jong-Il production : the extraordinary true story of a kidnapped filmmaker, his star actress, and a young dictator's rise to power / Paul Fischer.","Fischer, Paul (Documentary film producer)","Kim Chong il 1942 2011, Sin Sang ok 1926 2006 Kidnapping 1978, Choe Un hui 1930 Kidnapping 1978, Motion pictures Korea North History 20th century, Motion picture producers and directors Korea South Biography, Actresses Korea South Biography","Flatiron Books,","2015."
"Physical","Horizon","BOOK","2019","1","3","Poppy the pirate dog / Liz Kessler ; illustrated by Mike Phillips.","Kessler, Liz","Dogs Fiction, Vacations Juvenile fiction","Candlewick Press,","2013."
"Digital","OverDrive","EBOOK","2019","1","4","In the Morning I'll Be Gone: Detective Sean Duffy Series, Book 3","Adrian McKinty","Fiction, Historical Fiction, Mystery","Random House, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","10","The wheels on the...uh-oh! / Sue Tarsky ; pictures by Alex Willmore.","Tarsky, Sue","Childrens songs English United States Texts Juvenile literature, Buses Songs and music Juvenile fiction, Tires Songs and music Juvenile fiction, Buses Juvenile fiction, Tires Juvenile fiction, Songs","Albert Whitman and Company,","2018."
"Physical","Horizon","BOOK","2019","1","2","Easter sweets and treats / by Ruth Owen.","Owen, Ruth, 1967-","Easter cooking Juvenile literature, Desserts Juvenile literature, Cookbooks","Windmill Books,","2013."
"Physical","Horizon","BOOK","2019","1","1","Flowering Judas and other stories / by Katherine Anne Porter.","Porter, Katherine Anne, 1890-1980",,"Harcourt, Brace,","[1935]"
"Digital","OverDrive","EBOOK","2019","1","2","The Hen Who Sailed Around the World: A True Story","Guirec Soudée","Juvenile Nonfiction, Nature, Sociology","Hachette Digital, Inc.","2018"
"Physical","Horizon","BOOK","2019","1","1","Framed! / James Ponti.","Ponti, James","Mystery and detective stories, Humorous stories, United States Federal Bureau of Investigation Juvenile fiction, Friendship Juvenile fiction, Art thefts Juvenile fiction, Washington D C Fiction, Action and adventure fiction, Humorous fiction","Aladdin,","2016."
"Physical","Horizon","BOOK","2019","1","1","Long zu. III, Hei yue zhi chao (Xia) = Dragon raja / Jiang Nan, zhu.","Jiang, Nan","Chinese fiction 21st century, Fantasy fiction","Chang Jiang chu ban she,","2014."
"Physical","Horizon","SOUNDDISC","2019","1","1","The best / Luciano Pavarotti.","Pavarotti, Luciano","Operas Excerpts, Songs Italian, Songs High voice with orchestra","Decca,","[2005]"
"Digital","OverDrive","AUDIOBOOK","2019","1","4","Tales from a Not-So-Perfect Pet Sitter: Dork Diaries Series, Book 10 (unabridged) (Unabridged)","Rachel Renée Russell","Humor (Fiction), Juvenile Fiction","Simon & Schuster - Audiobooks","2015"
"Physical","Horizon","BOOK","2019","1","1","8 keys to mental health through exercise / Christina G. Hibbert ; foreword by Babette Rothschild.","Hibbert, Christina G.","Mental illness Alternative treatment, Exercise therapy","W.W. Norton & Company,","[2016]"
"Physical","Horizon","BOOK","2019","1","3","Erebus : one ship, two epic voyages, and the greatest naval mystery of all time / Michael Palin.","Palin, Michael","Franklin John 1786 1847, Erebus Ship, John Franklin Arctic Expedition 1845 1851, Shipwrecks Canada Northern, Northwest Passage Discovery and exploration British, Arctic regions Discovery and exploration British, Canada Northern Discovery and exploration British","Greystone Books,","[2018]"
"Physical","Horizon","BOOK","2019","1","2","House beautiful design & decorate. Kitchens / Emma Callery.","Callery, Emma","Kitchens, Kitchens Designs and plans, Interior decoration","Hearst Books,","[2007]"
"Physical","Horizon","BOOK","2019","1","11","Because of Winn-Dixie / Kate DiCamillo.","DiCamillo, Kate","Dogs Juvenile fiction, City and town life Florida Juvenile fiction, Florida Juvenile fiction","Candlewick Press,","2009."
"Physical","Horizon","BOOK","2019","1","3","Before she ignites / Jodi Meadows.","Meadows, Jodi","Mental illness Juvenile fiction, Magic Juvenile fiction, Fantasy fiction, Young adult fiction","Katherine Tegen Books, an imprint of HarperCollinsPublishers,","[2017]"
"Physical","Horizon","BOOK","2019","1","8","Descender. Book four, Orbital mechanics / written by Jeff Lemire ; illustrated by Dustin Nguyen.","Lemire, Jeff","Androids Comic books strips etc, Robots Comic books strips etc, Bounty hunters Comic books strips etc, Science fiction comics, Comics Graphic works, Graphic novels","Image Comics,","[2017]"
"Physical","Horizon","BOOK","2019","1","1","270 ° / Maggie Umber.","Umber, Maggie,","Owls Comic books strips etc, Great horned owl Comic books strips etc, Graphic novels, Comics Graphic works, Nonfiction comics","2dcloud,","2018."
"Digital","OverDrive","AUDIOBOOK","2019","1","2","The Wednesday Wars (Unabridged)","Gary D. Schmidt","Historical Fiction, Young Adult Fiction","Scholastic Inc. Audiobooks","2009"
"Physical","Horizon","BOOK","2019","1","1","Zhu que / Ge Liang, zhu.","Ge, Liang, 1978-","Chinese fiction 21st century, Historical fiction","Lian jing chu ban shi ye gu fen you xian gong si,","2015."
"Digital","OverDrive","EBOOK","2019","1","5","Upstairs at the White House: My Life with the First Ladies","J. B. West","Biography & Autobiography, Nonfiction","Open Road Integrated Media","2014"
"Digital","OverDrive","EBOOK","2019","1","2","Life After Death","Andrea Speed","Fantasy, Fiction, Literature, Romance","Dreamspinner Press","2013"
"Digital","OverDrive","EBOOK","2019","1","1","The Big Picture: The Fight for the Future of Movies","Ben Fritz","Business, Economics, Entertainment, Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2018"
"Digital","OverDrive","EBOOK","2019","1","2","Inside of a Dog: What Dogs See, Smell, and Know","Alexandra Horowitz","Nonfiction, Pets, Psychology, Science","Simon & Schuster, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","16","March. Book two / [written by John Lewis & Andrew Aydin ; art by Nate Powell].","Lewis, John, 1940 February 21-","Lewis John 1940 February 21 Comic books strips etc, United States Congress House Biography Comic books strips etc, African American legislators Biography Comic books strips etc, African American civil rights workers Biography Comic books strips etc, Civil rights movements United States Comic books strips etc, Graphic novels, Comic books strips etc, Nonfiction comics, Autobiographical comics","Top Shelf Productions,","[2015]"
"Physical","Horizon","VIDEODISC","2019","1","6","Copper. Season one / a Cineflix Inc. production in association with TVA ; produced in association with Shaw Media ; BBC America original production ; producers, Brad Van Arragon, Glen Salzman.",,"Five Points New York N Y Drama, Irish American families Drama, Police New York State New York Drama, Missing persons Drama, Television series, Historical television programs, Television cop shows, Action and adventure television programs, Fiction television programs, Video recordings for the hearing impaired","BBC Worldwide Americas ; Distributed by Warner Home Video,","[2012]"
"Physical","Horizon","VIDEODISC","2019","1","56","I am not your negro / written by James Baldwin ; directed by Raoul Peck ; produced by Rémi Grellety, Raoul Peck, Hébert Peck ; a co-production of Velvet Film, Inc., Velvet Film S.A.S., Artemis Productions, Close Up Films, Arte France, RTS, RTBF.",,"Civil rights movements United States History 20th century, Racism United States, African Americans Civil rights History 20th century, United States Race relations, Nonfiction films, Documentary films, Historical films, Feature films, Film adaptations, Video recordings for the hearing impaired","Distributed by Magnolia Home Entertainment,","c2017."
"Physical","Horizon","SOUNDDISC","2019","1","1","Effortless mastery : liberating the master musician within / book and cd by Kenny Werner.","Werner, Kenny","Werner Kenny, Music Psychological aspects, Self actualization Psychology","Jamey Aebersold Jazz,","[1996]"
"Physical","Horizon","BOOK","2019","1","1","Lost creed / Alex Kava.","Kava, Alex","ODell Maggie Fictitious character Fiction, Veterans United States Fiction, Missing persons Investigation Fiction, Thrillers Fiction","Prairie Wind Publishing,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","1","The Vine of Desire: A Novel","Chitra Banerjee Divakaruni","Fiction, Literature","Random House, Inc.","2013"
"Physical","Horizon","BOOK","2019","1","3","Cinderella : 4 beloved tales / by Cari Meister.","Meister, Cari","Cinderella Legendary character Juvenile fiction, Fairy tales, Folklore France, Folklore, Fairy tales","Picture Window Books, a Capstone imprint,","[2015]"
"Digital","OverDrive","EBOOK","2019","1","1","Arthur: The Pendragon Cycle, Book 3","Stephen R. Lawhead","Fantasy, Fiction","HarperCollins Publishers Inc.","2011"
"Physical","Horizon","VIDEODISC","2019","1","58","Love, Simon / Twentieth Century Fox ; Temple Hill ; Fox 2000 Pictures ; produced by Wyck Godfrey, Marty Bowen, Pouya Shahbazian, Isaac Klausner ; screenplay by Elizabeth Berger & Isaac Aptaker ; directed by Greg Berlanti.",,"Gay teenagers Drama, Friendship in adolescence Drama, Secrecy Drama, Coming out Sexual orientation Drama, Pen pals Drama, High schools Drama, High school students Drama, Extortion Drama, Feature films, Coming of age films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","Twentieth Century Fox Home Entertainment,","[2018]"
"Physical","Horizon","SOUNDDISC","2019","1","1","The Alps : [a human history from Hannibal to Heidi and beyond] / Stephen O'Shea.","O'Shea, Stephen","OShea Stephen Travel Alps, Historic sites Alps, Alps History, Alps Description and travel, Alps History Local","HighBridge Audio,","[2017]"
"Physical","Horizon","VIDEODISC","2019","1","2","Secret beyond the door-- / Universal International ; released by General Film Distributors, Ltd. ; a Diana production ; [presented by] Walter Wanger ; screenplay, Silvia Richards ; produced and directed by Fritz Lang.",,"Dysfunctional families Drama, Heiresses Drama, Architects Drama, Film noir, Feature films, Fiction films","Paramount Home Entertainment : Olive Films,","[2012]"
"Physical","Horizon","BOOK","2019","1","5","The bookshop / Penelope Fitzgerald.","Fitzgerald, Penelope",,"Houghton Mifflin,","1997."
"Physical","Horizon","BOOK","2019","1","5","How to cook a princess / Ana Martínez Castillo ; [illustration,] Laura Liz ; [English translation, Ben Dawlatly].","Martínez Castillo, Ana, 1978-","Princesses Juvenile fiction, Holidays Juvenile fiction, Halloween Juvenile fiction, Princesses Fiction, Holidays Fiction, Halloween Fiction, Humorous stories, Fairy tales","NubeOcho,","2018."
"Physical","Horizon","BOOK","2019","1","7","Creating sanctuary : sacred garden spaces, plant-based medicine, and daily practices to achieve happiness and well-being / by Jessi Bloom ; with photos by Shawn Linehan.","Bloom, Jessi","Sanctuary gardens, Gardens Design, Medicinal plants, HEALTH FITNESS Naturopathy","Timber Press,","2018."
"Digital","OverDrive","EBOOK","2019","1","3","Big Game: FunJungle Series, Book 3","Stuart Gibbs","Juvenile Fiction, Mystery","Simon & Schuster, Inc.","2015"
"Digital","OverDrive","EBOOK","2019","1","3","Awareness: Conversations with the Masters","ANTHONY DE MELLO","New Age, Nonfiction, Religion & Spirituality, Self-Improvement","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2019","1","1","The Sea-Wolf and Selected Stories","Jack London","Classic Literature, Fantasy, Fiction, Short Stories","Penguin Group (USA), Inc.","2013"
"Physical","Horizon","BOOK","2019","1","41","Good and mad : the revolutionary power of women's anger / Rebecca Traister.","Traister, Rebecca","Feminism United States History 21st century, Women Political activity United States History 21st century, Anger Social aspects","Simon & Schuster,","2018."
"Physical","Horizon","BOOK","2019","1","1","Fight fair! : winning at conflict without losing at love / Tim and Joy Downs.","Downs, Tim","Marriage Religious aspects Christianity, Conflict management Religious aspects Christianity","Moody Publishers,","[2003]"
"Physical","Horizon","SOUNDDISC","2019","1","1","New day rising / Hüsker Dü.","Hüsker Dü (Musical group)","Rock music 1981 1990","SST Records,","[1985]"
"Digital","OverDrive","EBOOK","2019","1","1","The Great War of Our Time: The CIA's Fight Against Terrorism—From al Qa'ida to ISIS","Michael Morell","Biography & Autobiography, Nonfiction, Politics, True Crime","Hachette Digital, Inc.","2015"
"Digital","OverDrive","EBOOK","2019","1","1","Molly & Pim and the Millions of Stars","Martine Murray","Fantasy, Juvenile Fiction, Juvenile Literature","Random House, Inc.","2017"
"Physical","Horizon","BOOK","2019","1","1","Bremenskie muzykanty / Bratʹ︠i︡a Grimm ; khudozhnik Marina Leskova.","Grimm, Jacob, 1785-1863","Animals Fiction, Musicians Juvenile fiction, Russian language materials Fiction","Azbuka-klassika,","2010."
"Physical","Horizon","BOOK","2019","1","3","The science of the skeleton and muscles / Richard and Louise Spilsbury.","Spilsbury, Richard, 1963-","Musculoskeletal system Juvenile literature, Muscular system, Muscles, Skeleton, Bones","Gareth Stevens Publishing,","2018."
"Physical","Horizon","SOUNDDISC","2019","1","1","50x opera.",,"Operas Excerpts, Operas","Decca,","[2014]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","The Death of Chaos: Saga of Recluce, Book 5 (unabridged) (Unabridged)","L. E. Modesitt, Jr.","Fiction, Literature","Tantor Media, Inc","2017"
"Digital","OverDrive","AUDIOBOOK","2019","1","4","Hooray For Amanda & Her Alligator! (Unabridged)","Mo Willems","Juvenile Fiction, Juvenile Literature","Weston Woods Studios Inc., a subsidiary of Scholastic Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2019","1","5","Act Like a Lady, Think Like a Man, Expanded Edition: What Men Really Think About Love, Relationships, Intimacy, and Commitment (unabridged) (Unabridged)","Steve Harvey","Nonfiction, Self-Improvement","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","BOOK","2019","1","1","Savages / Don Winslow.","Winslow, Don, 1953-","Drug dealers Fiction, Marijuana industry Fiction, Laguna Beach Calif Fiction, Humorous fiction, Romantic suspense fiction","Simon & Schuster,","2010."
"Digital","OverDrive","EBOOK","2019","1","1","Infinite in Between","Carolyn Mackler","Young Adult Fiction, Young Adult Literature","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","SOUNDREC","2019","1","4","The smart but scattered guide to success : [how to use your brain's executive skills to keep up, stay calm, and get organized at work and at home] / Peg Dawson and Richard Guare.","Dawson, Peg","Self actualization Psychology, Time management, Success, Audiobooks","Tantor Audio,","[2016]"
"Physical","Horizon","BOOK","2019","1","1","The sugarmaker's companion : an integrated approach to producing syrup from maple, birch, and walnut trees / Michael Farrell.","Farrell, Michael, 1978-","Sugar maple Tapping, Maple sugar, Maple syrup","Chelsea Green Pub.,","[2013]"
"Digital","OverDrive","EBOOK","2019","1","1","A Slight Trick of the Mind","Mitch Cullin","Fiction, Historical Fiction, Literature, Mystery","Random House, Inc.","2012"
"Physical","Horizon","BOOK","2019","1","3","Make a million with Ant and Bee / written and illustrated by Angela Banner.","Banner, Angela","Ant Fictitious character Juvenile fiction, Bee Fictitious character Juvenile fiction, Bees Juvenile fiction, Ants Juvenile fiction, Counting, Readers Elementary","Egmont UK Limited,","2016."
"Physical","Horizon","BOOK","2019","1","1","Hard cold winter / Glen Erik Hamilton.","Hamilton, Glen Erik","United States Army Commando troops Fiction, Veterans Fiction, Murder Investigation Fiction, Thrillers Fiction, Detective and mystery fiction","William Morrow, an imprint of HarperCollins Publishers,","[2016]"
"Digital","OverDrive","EBOOK","2019","1","2","The Empty Throne: The Warrior Chronicles, Book 8","Bernard Cornwell","Fiction, Historical Fiction, Thriller","HarperCollins Publishers Inc.","2015"
"Physical","Horizon","SOUNDDISC","2019","1","1","A history of the English language / Michael D. C. Drout.","Drout, Michael D. C., 1968-","English language History, Historical linguistics England, Linguistic change","Recorded Books,","[2006]"
"Physical","Horizon","SOUNDDISC","2019","1","9","First man : original motion picture soundtrack / music by Justin Hurwitz.","Hurwitz, Justin","Motion picture music, Motion picture music","Back Lot Music,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","2","A Season of Ruin: Sutherland Scandals Series, Book 2","Anna Bradley","Fiction, Historical Fiction, Romance","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","EBOOK","2019","1","5","Black Sheep: Regency Romances Series, Book 25","Georgette Heyer","Classic Literature, Fiction, Historical Fiction, Romance","Sourcebooks","2008"
"Digital","OverDrive","AUDIOBOOK","2019","1","5","The Carpet People (Unabridged)","Terry Pratchett","Juvenile Fiction, Juvenile Literature","Books on Tape","2013"
"Physical","Horizon","BOOK","2019","1","1","Adrian Peterson / Aaron Frisch.","Frisch, Aaron, 1975-2013","Peterson Adrian Juvenile literature, Football players United States Biography Juvenile literature, Running backs Football United States Biography Juvenile literature","Creative Education,","2013."
"Digital","OverDrive","AUDIOBOOK","2019","1","3","Dragon Rider (Unabridged)","Cornelia Funke","Juvenile Fiction, Juvenile Literature","Books on Tape","2006"
"Physical","Horizon","BOOK","2019","1","1","500 handmade books : inspiring interpretations of a timeless form / [senior editor, Suzanne J.E. Tourtillott].",,"Book design","Lark Books,","[2008]"
"Physical","Horizon","VIDEODISC","2019","1","7","Batman, the brave and the bold. Complete season three / Warner Bros. Animation ; DC Comics.",,"Batman Fictitious character Juvenile drama, Superheroes Juvenile drama, Crime Juvenile drama, Television series, Childrens television programs, Animated television programs, Superhero television programs, Fiction television programs, Action and adventure television programs, Video recordings for the hearing impaired","Warner Home Video,","[2012]"
"Digital","OverDrive","EBOOK","2019","1","3","Sugar Nation: The Hidden Truth Behind America's Deadliest Habit and the Simple Way to Beat It","Jeff O'Connell","Health & Fitness, Nonfiction","Hachette Digital, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","1","Bringing Asha home / by Uma Krishnaswami ; illustrations by Jamel Akib.","Krishnaswami, Uma, 1956-","East Indian Americans Juvenile fiction, Intercountry adoption Juvenile fiction, Adoption Juvenile fiction, Brothers and sisters Juvenile fiction, Infants Juvenile fiction, Babies Fiction","Lee & Low Books,","[2015]"
"Physical","Horizon","BOOK","2019","1","1","The dream life of Sukhanov / Olga Grushin.","Grushin, Olga, 1971-","Loss Psychology Fiction, Middle aged men Fiction, Social change Fiction, Censorship Fiction, Artists Fiction, Dreams Fiction, Moscow Russia Fiction, Soviet Union Fiction, Psychological fiction, Historical fiction","G.P. Putnam's Sons,","[2005]"
"Physical","Horizon","BOOK","2019","1","2","Dungeons & dragons monster manual 3 : roleplaying game core rules / Mike Mearls, Greg Bilsland, Robert J. Schwalb.","Mearls, Mike","Dungeons and Dragons Game, Fantasy games","Wizards of the Coast,","2010."
"Digital","OverDrive","AUDIOBOOK","2019","1","3","Thursday's Children: Frieda Klein Series, Book 4 (unabridged) (Unabridged)","Nicci French","Fiction, Literature, Mystery, Thriller","Books on Tape","2016"
"Physical","Horizon","BOOK","2019","1","2","Wildflowers / Libby Romero.","Romero, Libby","Wild flowers North America Identification Juvenile literature","National Geographic,","[2018]"
"Physical","Horizon","SOUNDDISC","2019","1","1","Meltdown! / Justin Roberts.","Roberts, Justin","Childrens songs Juvenile sound recordings, Songs","Carpet Square,","[2006]"
"Digital","OverDrive","EBOOK","2019","1","1","Rebel: The Starbuck Chronicles, Book 1","Bernard Cornwell","Fiction, Historical Fiction","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","EBOOK","2019","1","1","Strong And Sexy","Jill Shalvis","Fiction, Romance","Kensington Publishing Corp.","2011"
"Physical","Horizon","BOOK","2019","1","1","Thor : the mighty avenger. [Vol. 1] / writer, Roger Langridge ; artist, Chris Samnee ; colorist, Matthew Wilson ; letters, Virtual calligraphy's Rus Wooton].","Langridge, Roger","Thor Fictitious character from Marvel Comics Group Comic books strips etc, Science fiction comic books strips etc, Superhero comic books strips etc, Graphic novels","Marvel Comics,","[2010]"
"Physical","Horizon","SOUNDDISC","2019","1","1","Once more 'round the sun / Mastodon.","Mastodon (Musical group)","Heavy metal Music, Rock music 2011 2020","Reprise,","[2014]"
"Physical","Horizon","VIDEODISC","2019","1","8","Laavor et hakir = The wedding plan / Roadside Attractions ; The Match Factory ; Cinema Project ; Rabinovich Foundation ; Leon Recanati Foundation ; The Israel Film Council ; Gesher Multicultural Film Fund ; Avi Chai ; Yes ; Keshet ; Norma Productions ; written and directed by Rama Burshtein ; producer, Assaf Amir.",,"Man woman relationships Drama, Weddings Drama, Romantic comedy films, Feature films, Fiction films, Video recordings for the hearing impaired","Lions Gate Entertainment,","[2017]"
"Physical","Horizon","SOUNDDISC","2019","1","2","Out to lunch / Eric Dolphy.","Dolphy, Eric","Jazz 1961 1970","Blue Note,","[1999]"
"Physical","Horizon","BOOK","2019","1","1","Taipei : a novel / Tao Lin.","Lin, Tao, 1983-","New York N Y Fiction, Taipei Taiwan Fiction","Vintage Books,","2013."
"Digital","OverDrive","EBOOK","2019","1","1","Escape from Aleppo","N. H. Senzai","Historical Fiction, Juvenile Fiction, Juvenile Literature","Simon & Schuster, Inc.","2018"
"Digital","OverDrive","EBOOK","2019","1","2","Fletch's Fortune: Fletch Series, Book 3","Gregory Mcdonald","Fiction, Mystery","Random House, Inc.","2012"
"Physical","Horizon","BOOK","2019","1","3","The knowledge / Martha Grimes.","Grimes, Martha","Jury Richard Fictitious character Fiction, Police England Fiction, Murder Investigation Fiction, Large type books, Detective and mystery fiction","Thorndike Press,","2018."
"Digital","OverDrive","AUDIOBOOK","2019","1","17","Middlesex (Unabridged)","Jeffrey Eugenides","Drama, Fiction","AudioGO","2007"
"Physical","Horizon","SOUNDDISC","2019","1","2","The Magnolia Electric Co. / Songs: Ohia.","Songs: Ohia (Musical group)","Rock music 2001 2010","Secretly Canadian,","[2013]"
"Physical","Horizon","BOOK","2019","1","1","Hard labor : the battle that birthed the billion-dollar NBA / Sam Smith.","Smith, Sam, 1948-","National Basketball Association Finance, Basketball Economic aspects United States, Basketball United States Finance, Basketball players Salaries etc United States History","Triumph Books,","[2017]"
"Physical","Horizon","BOOK","2019","1","6","Kaguya-sama : love is war. 6 / story and art by Aka Akasaka ; [translation, Tomoko Kimura ; English adaptation, Annette Roman ; touch-up art and lettering, Stephen Dutro].","Akasaka, Aka","High school students Comic books strips etc, Student government Comic books strips etc, First loves Comic books strips etc, Dating Social customs Comic books strips etc, Romance comics, Graphic novels","Viz Media,","[2019]"
"Physical","Horizon","BOOK","2019","1","2","Mercury : the iron planet / by Lincoln James.","James, Lincoln","Mercury Planet Juvenile literature","Gareth Stevens Pub.,","2011."
"Digital","OverDrive","AUDIOBOOK","2019","1","2","And Justice There is None: Duncan Kincaid / Gemma James Series, Book 8 (unabridged) (Unabridged)","Deborah Crombie","Fiction, Mystery","Blackstone Audio, Inc.","2006"
"Physical","Horizon","VIDEODISC","2019","1","29","The Doctor Blake mysteries. Season five / The Australian Broadcasting Corporation ; in association with Film Victoria ; a December Media production ; producer, George Adams ; written by Stuart Page ... [and others].",,"Medical examiners Law Drama, Murder Investigation Drama, Australia Drama, Ballarat Vic Social life and customs Drama, Television series, Detective and mystery television programs, Medical television programs, Historical television programs, Fiction television programs, Video recordings for the hearing impaired","BBC,","[2018]"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Zom-B: Zom-B Series, Book 1 (unabridged) (Unabridged)","Darren Shan","Horror, Young Adult Fiction","Blackstone Audio, Inc.","2012"
"Physical","Horizon","BOOK","2019","1","1","Allie's bayou rescue / by Missy and Mia Robertson with Jill Osborne.","Robertson, Missy, 1971-","Cousins Juvenile fiction, Girls Juvenile fiction, Families Juvenile fiction, Christian life Juvenile fiction, Louisiana Juvenile fiction","Zonderkidz,","[2018]"
"Digital","OverDrive","EBOOK","2019","1","2","The Right Attitude to Rain: Isabel Dalhousie Series, Book 3","Alexander McCall Smith","Fiction, Mystery","Random House, Inc.","2009"
"Physical","Horizon","BOOK","2019","1","1","What if-- : a lifetime of questions, speculations, reasonable guesses, and a few things I know for sure / Shirley MacLaine.","MacLaine, Shirley, 1934-","MacLaine Shirley 1934, Entertainers United States Biography","Atria Books,","2013."
"Physical","Horizon","SOUNDDISC","2019","1","1","Mutual friends / Boy.","Boy (Musical group)","Popular music 2011 2020","Nettwerk,","[2013]"
