"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","SOUNDDISC","2011","1","3","Pendulum",,"Rock music 1961 1970",,
"Physical","Horizon","BOOK","2011","1","4","Sex and the city 2 : the stories, the fashion, the adventure / text by Eric Cyphers ; introductions by Sarah Jessica Parker, Michael Patrick King ; photographs by Craig Blankenhorn.","Cyphers, Eric","Sex and the city 2 Motion picture","Running Press,","2010."
"Digital","Freegal","SONG","2011","1","1","Aise Jaagi Re ","Sona Mohapatra ",,,
"Physical","Horizon","BOOK","2011","1","1","Easing the teasing helping your child cope with name calling ridicule and verbal bullying",,"Child rearing, Teasing",,
"Physical","Horizon","VIDEODISC","2011","1","53","Wallander [videorecording] / a Left Bank Pictures/Yellow Bird/TKBC production for the BBC ; co-produced by Degeto, WGBH Boston and Film i Skåne ; ARD ; BBC Scotland ; producers, Simon Moseley, Daniel Ahlqvist.",,"Wallander Kurt Fictitious character Drama, Detective and mystery television programs, Fiction television programs, Television series, Video recordings for the hearing impaired","British Broadcasting Corporation : BBC Video : 2 Entertain,","[2009]"
"Physical","Horizon","BOOK","2011","1","2","The Milagro beanfield war / by John Nichols ; illutrations by Rini Templeton.","Nichols, John Treadwell, 1940-","Mexican Americans New Mexico Fiction, Water rights New Mexico Fiction, Western stories","Henry Holt,","2000, c1994."
"Physical","Horizon","BOOK","2011","1","34","A question of belief / Donna Leon.","Leon, Donna","Brunetti Guido Fictitious character Fiction, Police Italy Venice Fiction, Venice Italy Fiction, Mystery fiction","Atlantic Monthly Press,","c2010."
"Physical","Horizon","BOOK","2011","1","2","Bing paint day",,"Rabbits Juvenile fiction, Painting Juvenile fiction",,
"Physical","Horizon","BOOK","2011","1","12","Just too cute! : and other adorable stories for horrible children / by Mike Reiss ; illustrated by Johnny Yanok.","Reiss, Mike","Animals Fiction, Humorous stories, Stories in rhyme Juvenile fiction","Running Press,","c2010."
"Physical","Horizon","BOOK","2011","1","1","Death dines out",,"Mystery fiction, Sisters New York State Fiction, Hemlock Falls N Y Imaginary place Fiction",,
"Physical","Horizon","BOOK","2011","1","2","Show me Microsoft Office 2003",,"Microsoft Office, Microsoft PowerPoint Computer file, Microsoft Word, Microsoft Access, Microsoft Publisher, Microsoft Excel Computer file, Microsoft Outlook, Business Computer programs",,
"Physical","Horizon","BOOK","2011","1","1","Virus attack / Andy Briggs.","Briggs, Andy, 1972-","Superheroes Juvenile fiction, Computer viruses Juvenile fiction, Adventure stories","Walker & Co.,","2010."
"Physical","Horizon","BOOK","2011","1","1","From dawn to dreams poems for busy babies",,"Childrens poetry, Babies Poetry, Infants Juvenile poetry",,
"Physical","Horizon","BOOK","2011","1","2","A brief history of Australia / Barbara A. West ; with Frances T. Murphy.","West, Barbara A.","Australia History","Checkmark Books,","c2010."
"Physical","Horizon","VIDEODISC","2011","1","1","Be alert in the dirt",,"Advertising Public service, Childrens songs Juvenile films, Childrens films, Soils Health aspects Juvenile films, Soil pollution Juvenile films",,
"Physical","Horizon","SOUNDDISC","2011","1","1","Body of song",,"Rock music 2001 2010",,
"Physical","Horizon","BOOK","2011","1","1","Transmitting data without interference cables in building installations and in industrial measurement and process control",,"Data transmission systems, Electromagnetic compatibility, Electromagnetic interference, Electric cables Reliability",,
"Physical","Horizon","BOOK","2011","1","2","More sex is safer sex : the unconventional wisdom of economics / Steven E. Landsburg.","Landsburg, Steven E., 1954-","Economics Sociological aspects, United States Economic conditions 21st century, Paradoxes","Free Press,","c2007."
"Physical","Horizon","BOOK","2011","1","2","Trail of kisses : the ladies of distinction / Michelle Monkou.","Monkou, Michelle","Widowers Fiction, Judges Fiction, Single fathers Fiction, Man woman relationships Fiction, African Americans Fiction, Colorado Fiction, Love stories","Kimani Romance,","c2010."
"Physical","Horizon","BOOK","2011","1","1","very noisy night",,"Fear Fiction, Night Fiction, Bedtime Fiction, Mice Fiction, Sound Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Marshall the courthouse mouse a tail of the U S Supreme Court",,"Stories in rhyme, Mice Fiction, United States Supreme Court Juvenile fiction, United States Supreme Court Fiction, Law Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Kuroku nure : kamiyui Isanji torimono yowa / Ueza Mari.","Ueza, Mari, 1949-",,"Bungei Shunjū,","2003."
"Physical","Horizon","BOOK","2011","1","1","A home on the prairie / by David C. Lion.","Lion, David C., 1948-","Prairie ecology Juvenile literature","Children's Press,","c2007."
"Physical","Horizon","BOOK","2011","1","1","The U.S. Capitol / Anne Hempstead.","Hempstead, Anne","United States Capitol Washington D C Juvenile literature, United States Capital and capitol Juvenile literature, Washington D C Buildings structures etc Juvenile literature","Heinemann Library,","c2006."
"Physical","Horizon","BOOK","2011","1","4","Freesourcing : how to start a business with no money / Jonathan Yates.","Yates, Jonathan","New business enterprises, New business enterprises Finance","Capstone,","2009."
"Physical","Horizon","SOUNDDISC","2011","1","3","1961",,"Rock music 1961 1970",,
"Physical","Horizon","VIDEODISC","2011","1","10","ambassador",,"Television mini series, Ambassadors Great Britain Drama, Great Britain Politics and government Drama, Fiction television programs",,
"Digital","OverDrive","AUDIOBOOK","2011","1","1","Wee Sing Bible Songs (Unabridged)","Pamela Beall","Juvenile Fiction","Penguin Group (USA), Inc. - Audiobooks","2010"
"Physical","Horizon","BOOK","2011","1","2","Kay Thompson's Eloise at Christmastime / drawings by Hilary Knight.","Thompson, Kay, 1909-1998","Eloise Fictitious character Thompson Juvenile fiction, Christmas stories","Simon & Schuster Books for Young Readers,","c1999."
"Physical","Horizon","BOOK","2011","1","4","St. Dragon Girl. Volume six / story and art by Natsumi Matsumoto ; [English adaptation by Heidi Vivolo ; translation, Andria Cheng].","Matsumoto, Natsumi, 1968-","Spirit possession Comic books strips etc, Martial arts Comic books strips etc, Magic Comic books strips etc, Graphic novels","Viz,","2010."
"Physical","Horizon","BOOK","2011","1","7","Tornadoes",,"Tornadoes, Tornadoes Juvenile literature",,
"Physical","Horizon","SOUNDDISC","2011","1","5","Andrew!!! [sound recording] / Andrew Hill.","Hill, Andrew, 1931-2007","Jazz 1961 1970, Piano music Jazz","Blue Note,","p2005."
"Physical","Horizon","BOOK","2011","1","4","Paradise lost a novel",,"West Indies Fiction, Vacations Fiction, Boarding school students Fiction",,
"Physical","Horizon","BOOK","2011","1","1","The collected poems of Robert Creeley, 1945-1975.","Creeley, Robert, 1926-2005",,"University of California Press,","c2006."
"Physical","Horizon","BOOK","2011","1","1","Line and shading in drawing",,"Drawing Technique, Shades and shadows in art Technique",,
"Physical","Horizon","BOOK","2011","1","1","Amazonia / James Marcus.","Marcus, James","Marcus James, Amazon com Firm History, Internet bookstores United States History, Electronic commerce United States History","New Press ; Distributed by W.W. Norton,","2004."
"Physical","Horizon","BOOK","2011","1","12","Me, myself and why? / MaryJanice Davidson.","Davidson, MaryJanice","United States Federal Bureau of Investigation Officials and employees Fiction, Murder Investigation Fiction, Serial murderers Fiction, Romantic suspense fiction, Chick lit","St. Martin's Press,","2010."
"Physical","Horizon","BOOK","2011","1","8","Start saving, Henry! / Nancy Carlson.","Carlson, Nancy L.","Mice Juvenile fiction, Money Juvenile fiction, Toys Juvenile fiction","Viking,","2009."
"Physical","Horizon","SOUNDDISC","2011","1","12","The singles 1992-2003 [sound recording] / No Doubt.","No Doubt (Musical group)","Rock music 1991 2000, Rock music 2001 2010","Interscope Records,","p2003."
"Physical","Horizon","BOOK","2011","1","2","The last fairy-apple tree / Emily Rodda ; illustrations by Raoul Vitale.","Rodda, Emily","Gnomes Juvenile fiction, Apples Juvenile fiction, Magic Fiction","HarperCollins,","c2003."
"Physical","Horizon","BOOK","2011","1","4","Bomb power the modern presidency and the national security state",,"United States Politics and government 1945 1989, United States Politics and government 1989, United States Military policy, Presidents United States History 20th century, Executive power United States History, National security United States History 20th century, National security United States History 21st century, Presidents United States History 21st century, Atomic bomb Political aspects United States History, Secrecy Political aspects United States History",,
"Physical","Horizon","BOOK","2011","1","1","Hobby : the young Merlin trilogy / Jane Yolen.","Yolen, Jane","Merlin Legendary character Juvenile fiction, Magicians Juvenile fiction, Dreams Juvenile fiction","Harcourt Brace,","1996."
"Physical","Horizon","SOUNDDISC","2011","1","3","Justin Moore [sound recording].","Moore, Justin","Country music 2001 2010","Valory Music Co.,","p2009."
"Digital","Freegal","SONG","2011","1","1","Ice Dance","London 2005 Stage Premiere Cast",,,
"Physical","Horizon","BOOK","2011","1","1","Allahs scorpion",,"Suspense fiction, Nuclear submarines Fiction, McGarvey Kirk Fictitious character Fiction, Terrorism Prevention Fiction, Weapons of mass destruction Fiction",,
"Digital","OverDrive","AUDIOBOOK","2011","1","1","David Attenborough's Life Stories (Unabridged)","David Attenborough","Nature, Nonfiction","Random House Group Limited","2009"
"Physical","Horizon","BOOK","2011","1","1","Sima's undergarments for women [text (large print)] / Ilana Stanger-Ross.","Stanger-Ross, Ilana","Jewish women Fiction, Orthodox Judaism Fiction, Female friendship Fiction, Lingerie industry Fiction, Businesswomen Fiction, Man woman relationships Fiction, Self acceptance Fiction, Brooklyn New York N Y Fiction, Large type books","Wheeler Pub.,","2009."
"Physical","Horizon","BOOK","2011","1","5","Fullmetal alchemist. 23 / Hiromu Arakawa ; [translation, Akira Watanabe ; English adaptation, Jake Forbes ; touch-up art & lettering, Wayne Truman].","Arakawa, Hiromu, 1973-","Brothers Comic books strips etc Juvenile literature, Alchemists Comic books strips etc Juvenile literature, Alchemy Comic books strips etc Juvenile literature, Fantasy comic books strips etc, Graphic novels","VIZ Media,","2010."
"Physical","Horizon","BOOK","2011","1","2","Blown to bits : your life, liberty, and happiness after the digital explosion / Hal Abelson, Ken Ledeen, Harry Lewis.","Abelson, Harold","Computers and civilization, Information technology Technological innovations, Digital media","Addison-Wesley,","c2008."
"Physical","Horizon","BOOK","2011","1","1","Beetles / by Sophie Lockwood.","Lockwood, Sophie","Beetles Juvenile literature","Child's World,","c2008."
"Physical","Horizon","BOOK","2011","1","2","Decadent desserts : recipes from Château Vaux-le-Vicomte / Countess Christina de Vogüé ; photography, Thomas Dhellemmes ; stylists, Delphine de Montalier, Véronique Villaret.","Vogüé, Cristina de.","Chƒteau Vaux le Vicomte France, Desserts, Cooking French","Flammarion ; Distributed in North America by Rizzoli International Publications,","c2008."
"Physical","Horizon","BOOK","2011","1","1","A smackerel of Pooh : Ten favorite stories and poems / A.A. Milne ; with decorations by Ernest H. Shepard.","Milne, A. A. (Alan Alexander), 1882-1956","Winnie the Pooh Fictitious character Juvenile fiction","Dutton Children's Books,","2003."
"Physical","Horizon","VIDEODISC","2011","1","1","Strange days on planet Earth",,"Water Pollution, Introduced organisms, Marine pollution, Global warming, Predatory animals Ecology, Video recordings for the hearing impaired, Environmental disasters",,
"Physical","Horizon","BOOK","2011","1","1","The ethical executive : becoming aware of the root causes of unethical behavior: 45 psychological traps that every one of us falls prey to / Robert Hoyk, Paul Hersey.","Hoyk, Robert, 1952-","Business ethics, Psychology Industrial","Stanford University Press,","c2008."
"Digital","OverDrive","EBOOK","2011","1","2","The Perfect Orgasm: How to Get It, How to Give It","Joan Elizabeth Lloyd","Health & Fitness, Nonfiction","Hachette Digital, Inc.","2009"
"Physical","Horizon","BOOK","2011","1","5","The art of cupcakes : more than 40 festive recipes / Noga Hitron ; photography by Danya Weiner.","Hitron, Noga","Cupcakes","Sterling,","2010."
"Physical","Horizon","KIT","2011","1","1","Flecha al sol Arrow to the sun",,"Spanish language materials, Pueblo Indians Legends, Indians of North America Legends",,
"Physical","Horizon","BOOK","2011","1","1","Flight : a pictorial history from the Wright brothers to supersonic / by John W. R. Taylor.","Taylor, John W. R. (John William Ransom), 1922-1999","Airplanes History","Peebles,","1974."
"Physical","Horizon","BOOK","2011","1","1","pirates handbook",,"Handicraft, Handicraft Juvenile literature, Pirates Juvenile literature, Pirates",,
"Digital","OverDrive","AUDIOBOOK","2011","1","1","My Life (Part A) (Unabridged)","Bill Clinton","Biography & Autobiography, Nonfiction","Books on Tape","2006"
"Physical","Horizon","BOOK","2011","1","1","Ghost force",,"Adventure fiction, Sea stories, United States Navy SEALs Fiction, Falkland Islands Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Reincarnation fact or fallacy An examination and exposition of the doctrine of rebirth",,"Theosophy, Reincarnation",,
"Physical","Horizon","BOOK","2011","1","1","From Wall Street to the Great Wall : how investors can profit from China's booming economy / Burton G. Malkiel and Patricia A. Taylor ; with Jianping Mei and Rui Yang.","Malkiel, Burton Gordon","Investments China, China Economic conditions 2000","W.W. Norton & Co.,","c2008."
"Physical","Horizon","BOOK","2011","1","1","A year of festivals : how to have the time of your life / [James Bainbridge, Andrew Bain, Marika McAdam].","Bainbridge, James (James R.)","Adventure travel Guidebooks, Festivals Guidebooks","Lonely Planet,","2008."
"Physical","Horizon","SOUNDDISC","2011","1","1","Out of the ashes [sound recording] / Jessi Colter.","Colter, Jessi","Country music 2001 2010","Shout Factory,","p2006."
"Physical","Horizon","BOOK","2011","1","1","The tree of life : a book depicting the life of Charles Darwin, naturalist, geologist & thinker / by Peter Sís.","Sís, Peter, 1949-","Darwin Charles 1809 1882 Juvenile literature, Naturalists Juvenile literature","Farrar Straus Giroux,","2003."
"Physical","Horizon","SOUNDDISC","2011","1","1","Ride the wind horse [sound recording] : American guitar music.","Verdery, Benjamin","Guitar music, Guitar music Arranged","Newport Classic : Allegro Impts. [distributor],","p1991."
"Digital","Freegal","SONG","2011","1","1","Do A Thing","Herbie Hancock",,,
"Physical","Horizon","BOOK","2011","1","1","Spilling open the art of becoming yourself",,"Self perception, Self acceptance, Harrison Sabrina Ward Diaries",,
"Physical","Horizon","VIDEODISC","2011","1","3","Diet wars",,"Weight loss preparations industry, Weight loss, Reducing diets Evaluation, Obesity Social aspects",,
"Physical","Horizon","VIDEODISC","2011","1","27","Wizard of Oz",,"Wizard of Oz Fictitious character Drama, Oz Imaginary place Drama, Video recordings for the hearing impaired, Musical films, Feature films, Gale Dorothy Fictitious character Drama",,
"Physical","Horizon","VIDEODISC","2011","1","3","10th Wolf",,"Video recordings for the hearing impaired, Gangster films, Feature films, Mafia Pennsylvania Philadelphia Drama, Crime Pennsylvania Philadelphia Drama, Drug traffic Pennsylvania Philadelphia Drama, South Philadelphia Philadelphia Pa Drama",,
"Physical","Horizon","BOOK","2011","1","1","John F. Kennedy : his life and legacy / by Shelley Sommer ; introduction by Caroline Kennedy.","Sommer, Shelley","Kennedy John F John Fitzgerald 1917 1963 Juvenile literature, Kennedy John F John Fitzgerald 1917 1963 Influence Juvenile literature, Presidents United States Biography Juvenile literature, Presidents Juvenile literature","HarperCollins,","c2005."
"Physical","Horizon","BOOK","2011","1","2","Tigers / by Joann Early Macken.","Macken, JoAnn Early, 1953-","Tiger Juvenile literature, Zoo animals Juvenile literature","Weekly Reader Early Learning,","2002."
"Physical","Horizon","SOUNDDISC","2011","1","12","My December [sound recording] / Kelly Clarkson.","Clarkson, Kelly, 1982-","Popular music 2001 2010","RCA Records,","p2007."
"Physical","Horizon","BOOK","2011","1","1","Texas standoff a novel of the Texas Rangers",,"Large type books, Western stories, Texas Fiction, Murder Investigation Fiction, Texas Rangers Fiction, Cattle stealing Fiction",,
"Physical","Horizon","BOOK","2011","1","4","One night that changes everything / Lauren Barnholdt.","Barnholdt, Lauren","Dating Social customs Juvenile fiction, Revenge Juvenile fiction, Diaries Fiction","Simon Pulse,","2010."
"Digital","OverDrive","AUDIOBOOK","2011","1","2","Skeleton Canyon: Joanna Brady Mystery Series, Book 5 (unabridged) (Unabridged)","J. A. Jance","Fiction, Mystery","Books In Motion","2005"
"Physical","Horizon","BOOK","2011","1","1","A history of Whidbey's Island (Whidby Island) State of Washington.","Kellogg, George Albert","Whidbey Island Wash History","[Island County Historical Society]","1934."
"Physical","Horizon","BOOK","2011","1","1","Matchstick men a novel",,"Domestic fiction, Psychological fiction, Fathers and daughters Fiction, Teenage girls Fiction, Swindlers and swindling Fiction, Obsessive compulsive disorder Fiction",,
"Physical","Horizon","SOUNDDISC","2011","1","15","Electric dirt [sound recording] / Levon Helm.","Helm, Levon","Rock music 2001 2010, Country music 2001 2010, Blues Music 2001 2010","Dirt Farmer/Vanguard,","p2009."
"Physical","Horizon","BOOK","2011","1","2","Emma Volume 9",,"Graphic novels, Man woman relationships Comic books strips etc, Romance comic books strips etc, England Comic books strips etc, Household employees England Comic books strips etc, Social classes England Comic books strips etc",,
"Physical","Horizon","BOOK","2011","1","1","Numerology",,"Numerology Encyclopedias",,
"Physical","Horizon","BOOK","2011","1","3","Drawing words & writing pictures : making comics : manga, graphic novels, and beyond / Jessica Abel & Matt Madden.","Abel, Jessica","Comic books strips etc Technique, Cartooning Technique","First Second,","2008."
"Physical","Horizon","BOOK","2011","1","2","Grandfather Mountain : stories of gods and heroes form many cultures / retold by Burleigh Mutén ; illustrated by Siân Bailey.","Mutén, Burleigh","Men Folklore Juvenile literature, Grandfathers Folklore Juvenile literature, Folklore Juvenile literature","Barefoot Books,","2004."
"Physical","Horizon","BOOK","2011","1","3","Gantz. 3 / story and art by Hiroya Oku ; [translation, Matthew Johnson].","Oku, Hiroya","Future life Comic books strips etc, Human alien encounters Comic books strips etc, Death Comic books strips etc, Science fiction comic books strips etc, Horror comic books strips etc, Graphic novels","Dark Horse Manga,","2009."
"Physical","Horizon","BOOK","2011","1","2","Football champ / Tim Green.","Green, Tim, 1963-","Football stories, Reporters and reporting Juvenile fiction, Secrets Juvenile fiction, Atlanta Falcons Football team Juvenile fiction, Atlanta Ga Juvenile fiction, Georgia Juvenile fiction","HarperCollins,","c2009."
"Physical","Horizon","BOOK","2011","1","3","Little Lulu. The valentine / story and art, John Stanley and Irving Tripp.","Stanley, John, 1914-1993","Little Lulu Fictitious character Comic books strips etc, Girls Comic books strips etc, Children Comic books strips etc, Families Comic books strips etc, Cartoons and comics, Comic books strips etc, Graphic novels","Dark Horse Books,","2007."
"Physical","Horizon","BOOK","2011","1","1","Freedom struggle : the anti-slavery movement in America, 1830-1865 / Ann Rossi.","Rossi, Ann","Antislavery movements United States History 19th century Juvenile literature, Abolitionists United States History 19th century Juvenile literature, Underground Railroad Juvenile literature, Slavery United States History Juvenile literature, Slaves Emancipation United States Juvenile literature, African Americans History To 1863 Juvenile literature, Antislavery movements United States Juvenile literature","National Geographic,","c2005."
"Physical","Horizon","BOOK","2011","1","3","The ghost catcher : a Bengali folktale / Martha Hamilton & Mitch Weiss ; illustrated by Kristen Balouch.","Hamilton, Martha","Folklore India Juvenile literature, Folklore India Juvenile fiction","August House Little Folk,","2008."
"Physical","Horizon","BOOK","2011","1","1","Spider Man and the Fantastic Four Silver rage",,"Science fiction comic books strips etc, Spider Man Fictitious character Comic books strips etc, Fantastic Four Fictitious characters Comic books strips etc",,
"Physical","Horizon","SOUNDDISC","2011","1","1","Ricky Skaggs Bruce Hornsby",,"Popular music 2001 2010, Country music 2001 2010, Bluegrass music 2001 2010",,
"Physical","Horizon","BOOK","2011","1","1","Dinosaur summer",,"Science fiction, Dinosaurs Fiction",,
"Physical","Horizon","SOUNDDISC","2011","1","3","Amazing grace® [sound recording] / Spiritualized® .","Spiritualized (Musical group)","Rock music 2001 2010","Spaceman/Sanctuary,","p2003."
"Physical","Horizon","BOOK","2011","1","5","All a twitter : a personal and professional guide to social networking with Twitter / Tee Morris.","Morris, Tee","Twitter, Online social networks, Blogs","Que,","c2010."
"Physical","Horizon","BOOK","2011","1","1","Good housekeeping best loved desserts more than 250 scrumptious recipes",,"Desserts",,
"Physical","Horizon","BOOK","2011","1","1","Fury on earth : a biography of Wilhelm Reich / by Myron Sharaf.","Sharaf, Myron R.","Reich Wilhelm 1897 1957, Psychoanalysts Austria Biography, Orgonomy, Sex Psychology","St Martin's Press/Marek,","c1983."
"Physical","Horizon","BOOK","2011","1","1","Give 'em soul, Richard! : race, radio, and rhythm and blues in Chicago / Richard E. Stamz with Patrick A. Roberts ; foreword by Robert Pruter.","Stamz, Richard","Stamz Richard, African American disc jockeys Biography","University of Illinois Press,","c2010."
"Physical","Horizon","BOOK","2011","1","1","The joy of scrapbooking / Kerry Arquette, Andrea Zocchi & Darlene D'Agostino.","Arquette, Kerry","Photograph albums, Scrapbooks, Photographs Conservation and restoration","Lark Books,","c2006."
"Physical","Horizon","VIDEODISC","2011","1","1","Marvin Gaye live in Montreux 1980",,"Popular music, Music videos, Gaye Marvin",,
"Physical","Horizon","BOOK","2011","1","1","Civil liberties / by Leanne Currie-McGhee.","Currie-McGhee, L. K. (Leanne K.)","Civil rights United States Juvenile literature, Civil rights Juvenile literature","Lucent Books,","c2010."
"Physical","Horizon","BOOK","2011","1","1","Skin River",,"Mystery fiction, Wisconsin Fiction, Bars Drinking establishments Fiction, Young women Crimes against Fiction, City and town life Fiction",,
"Physical","Horizon","BOOK","2011","1","1","More social studies through children's literature : an integrated approach / Anthony D. Fredericks ; illustrated by Rebecca N. Fredericks.","Fredericks, Anthony D.","Social sciences Study and teaching Elementary United States, Childrens literature Study and teaching Elementary United States, Language experience approach in education United States","Teacher Ideas Press,","2000."
"Physical","Horizon","SOUNDDISC","2011","1","2","Second glance [sound recording] / by Jodi Picoult.","Picoult, Jodi, 1966-","Perkins Henry Farnham 1877 Fiction, Man woman relationships Fiction, Abenaki Indians Fiction, Eugenics Vermont Fiction, Vermont Fiction","Recorded Books,","p2003."
"Physical","Horizon","BOOK","2011","1","1","Not a genuine black man, or, How I claimed my piece of ground in the lily-white suburbs / Brian Copeland.","Copeland, Brian","Copeland Brian, Comedians United States Biography, African American comedians Biography","Hyperion,","c2006."
"Physical","Horizon","BOOK","2011","1","13","Whales passing / by Eve Bunting ; illustrated by Lambert Davis.","Bunting, Eve, 1928-","Killer whale Juvenile fiction, Whales Juvenile fiction","Blue Sky Press,","c2003."
"Physical","Horizon","SOUNDDISC","2011","1","1","Kiss me Kate",,"Musicals",,
"Physical","Horizon","BOOK","2011","1","1","I love you little one",,"Animals Infancy Fiction, Mother and child Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Good girl work : factories, sweatshops, and how women changed their role in the American workforce / Catherine Gourley.","Gourley, Catherine, 1950-","Child labor United States History Juvenile literature, Women Employment United States History Juvenile literature, Child labor Juvenile literature, Women Employment Juvenile literature","Millbrook Press,","c1999."
"Physical","Horizon","BOOK","2011","1","2","Shop your closet : the ultimate guide to organizing your closet with style / Melanie Charlton Fascitelli with Kevin Clark.","Charlton Fascitelli, Melanie","Clothes closets, Storage in the home","Collins,","c2008."
"Physical","Horizon","SOUNDDISC","2011","1","4","Real life is no cool [sound recording] / Lindstrøm & Christabelle.","Lindstrøm & Christabelle","Underground dance music, Popular music 2001 2010","Smalltown Supersound,","2010."
"Physical","Horizon","BOOK","2011","1","1","Naked on the Internet hookups downloads and cashing in on Internet sexploration",,"Womens computer network resources, Internet pornography, Computers and women, Computer sex, Sex Computer network resources, Internet and women",,
"Physical","Horizon","BOOK","2011","1","1","The coward's guide to conflict : empowering solutions for those who would rather run than fight / Tim Ursiny.","Ursiny, Timothy E.","Interpersonal conflict, Conflict management","Sourcebooks,","2003."
"Physical","Horizon","BOOK","2011","1","1","Haywired : pointless (yet awesome) projects for the electronically inclined / Mike Rigsby.","Rigsby, Mike, 1950-","Electronics Amateurs manuals","Chicago Review Press,","c2009."
"Physical","Horizon","SOUNDDISC","2011","1","1","The sun also rises [sound recording] / by Ernest Hemingway.","Hemingway, Ernest, 1899-1961","Ashley Brett Fictitious character Fiction, Americans France Fiction, Americans Spain Fiction, Expatriation Fiction, Spain History Alfonso XIII 1866 1931 Fiction","Books on Tape,","p1992."
"Physical","Horizon","BOOK","2011","1","1","<Unknown Title>",,"Terrines",,
"Physical","Horizon","BOOK","2011","1","1","The Frost Child / Eoin McNamee ; illustrated by Jon Goodell.","McNamee, Eoin, 1961-","Space and time Fiction, Adventure stories, Fantasy Fiction","Wendy Lamb Books,","2009."
"Physical","Horizon","BOOK","2011","1","1","Authentic librettos of the French and German operas Complete with English and French or German texts and music of the principal airs",,"Operas Librettos",,
"Physical","Horizon","BOOK","2011","1","1","Fat is not your fate outsmart your genes and lose the weight forever",,"Phenotype, Weight loss",,
"Physical","Horizon","BOOK","2011","1","4","Rags and riches : kids in the time of Charles Dickens : a nonfiction companion to A ghost tale for Christmas time / by Mary Pope Osborne and Natalie Pope Boyce ; illustrated by Sal Murdocca.","Osborne, Mary Pope","Poor children Great Britain History 19th century Juvenile literature, Children Great Britain Economic conditions Juvenile literature","Random House,","2010."
"Physical","Horizon","BOOK","2011","1","6","The job-hunter's survival guide : how to find hope and rewarding work, even when ""there are no jobs"" / Richard N. Bolles.","Bolles, Richard Nelson","Job hunting, Job hunting United States","Ten Speed Press,","c2009."
"Physical","Horizon","BOOK","2011","1","2","Sin a rama sleaze sex paperbacks of the sixties",,"Erotic art, United States Social conditions, Book covers, American fiction 20th century History and criticism, Erotic stories American History and criticism, Erotic literature writers",,
"Physical","Horizon","BOOK","2011","1","1","The fire / Annette Griessman ; illustrated by Leonid Gore.","Griessman, Annette","Fires Juvenile fiction, Family life Fiction, Hispanic Americans Juvenile fiction","G.P. Putnam's Sons,","2005."
"Physical","Horizon","BOOK","2011","1","4","Izzy & Lenore : two dogs, an unexpected journey, and me / Jon Katz.","Katz, Jon","Dogs New York State Anecdotes, Dogs Social aspects New York State Anecdotes, Dogs Therapeutic use New York State Anecdotes, Human animal relationships New York State Anecdotes, Katz Jon, Hospice care New York State Anecdotes","Villard,","c2008."
"Physical","Horizon","VIDEODISC","2011","1","2","Jazz icons. Series 4, Bonus disc [videorecording] / producers, David Peck, Phillip Galloway & Tom Gulotta for Reelin' in the Years Productions.",,"Jazz 1961 1970, Saxophone music Jazz, Piano music Jazz, Organ music Jazz, Jazz musicians, Concert films","Reelin' in the Years Productions,","c2009."
"Physical","Horizon","SOUNDDISC","2011","1","3","The greatest show on earth [sound recording] : the evidence for evolution / Richard Dawkins.","Dawkins, Richard, 1941-","Evolution Biology","Simon & Schuster,","2009."
"Physical","Horizon","BOOK","2011","1","1","collapse of the common good how Americas lawsuit culture undermines our freedom",,"Law United States, Bureaucracy United States, Law reform United States",,
"Digital","Freegal","SONG","2011","1","1","The Face","Kings Of Leon",,,
"Physical","Horizon","BOOK","2011","1","2","Textiles today : a global survey of trends and traditions : with 381 color illustrations / Chloë Colchester.","Colchester, Chloë","Textile fabrics History 21st century, Textile design History 21st century","Thames and Hudson,","2007."
"Physical","Horizon","SOUNDDISC","2011","1","12","Russian [sound recording] : the short course.",,"Russian language Sound recordings for English speakers, Russian language Self instruction","Simon and Schuster Audio [producer] : Recorded Books [distributor],","2001."
"Physical","Horizon","BOOK","2011","1","1","Quilting basics : all you need to know to start making your own fabulous quilts / Celia Eddy.","Eddy, Celia","Quilting, Patchwork, Appliqu‚","Barron's,","2003."
"Physical","Horizon","SOUNDDISC","2011","1","2","Angel Romero plays Bach [sound recording].","Bach, Johann Sebastian, 1685-1750","Guitar music Arranged","Telarc,","p1993."
"Physical","Horizon","SOUNDDISC","2011","1","1","Holding up half the sky. Voices of Celtic women [sound recording].",,"Popular music Ireland 1991 2000, Popular music Scotland 1991 2000, Folk songs English, Folk songs Scottish Gaelic Scotland, Folk songs Irish Ireland","Shanachie,","p1997."
"Physical","Horizon","VIDEODISC","2011","1","3","The Chinese acupressure facelift [videorecording] : Ancient beauty secrets for a youthful appearance / Rainbow Rising Productions in association with Chuanheng Management ; produced and directed by Debra Glass Harris ; co-produced and written by Terry Harris, David Molony and Ming Ming Pan Molony.",,"Acupressure, Face Care and hygiene, Facelift, Women Health and hygiene","Rainbow Rising Productions,","[2009], c2002."
