"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2012","1","2","Miss Julia renews her vows / Ann B. Ross.","Ross, Ann B.","Springer Julia Fictitious character Fiction, Married people Fiction, City and town life North Carolina Fiction, North Carolina Fiction, Humorous fiction","Viking,","2010."
"Physical","Horizon","BOOK","2012","1","2","Nana. Vol. 12 / story & art by Ai Yazawa ; [English adaptation, Allison Wolfe ; translation, Tomo Kimura ; touch-up art & lettering, Sabrina Heep].","Yazawa, Ai, 1967-","Female friendship Comic books strips etc, Man woman relationships Comic books strips etc, Tokyo Japan Comic books strips etc, Graphic novels","Viz Media,","[2008], c1999."
"Physical","Horizon","BOOK","2012","1","3","4 weeks to healthy digestion : a Harvard doctor's proven plan for reducing symptoms of diarrhea, constipation, heartburn, and more / Norton J. Greenberger with Roanne Weisman.","Greenberger, Norton J.","Gastrointestinal system Diseases Popular works","McGraw-Hill,","c2009."
"Physical","Horizon","BOOK","2012","1","1","floating opera and The end of the road",,,,
"Physical","Horizon","VIDEODISC","2012","1","59","Feast of love",,"Coffee shops Drama, Man woman relationships Drama, Married people Drama, Portland Or Drama, Feature films, Video recordings for the hearing impaired",,
"Physical","Horizon","BOOK","2012","1","4","bears on Hemlock Mountain",,"Bears Fiction",,
"Physical","Horizon","BOOK","2012","1","1","Moby Dick / Herman Melville ; traducción de Enrique Pezzoni.","Melville, Herman, 1819-1891","Ahab Captain Fictitious character Fiction, Whaling ships Fiction, Whales Fiction","Debolsillo ; Distributed in the USA by Random House,","2004, c2001."
"Physical","Horizon","VIDEODISC","2012","1","11","Dark of the sun [videorecording] / Metro-Goldwyn-Mayer ; produced by George Englund ; directed by Jack Cardiff ; screenplay by Quentin Werty and Adrian Spies.",,"Mercenary troops Drama, Congo Democratic Republic History 1960 1997 Drama, Fiction films, Feature films, War films","Warner Home Video,","2011."
"Digital","OverDrive","AUDIOBOOK","2012","1","2","The Sherlock Holmes Theatre (Unabridged)","Sir Arthur Conan Doyle","Fiction, Mystery, Suspense","Blackstone Audio, Inc.","2006"
"Digital","OverDrive","VIDEO","2012","1","2","Ashtanga Yoga: The Primary Series","Richard Freeman","Instructional","Sounds True, Inc","2007"
"Physical","Horizon","SOUNDDISC","2012","1","3","Kerala dream [sound recording] : a Shaman's Dream project / by Craig Kohland & Rara Avis.","Kohland, Craig","World music, Music for yoga, New Age music, Popular music 2001 2010","Sounds True,","p2005."
"Physical","Horizon","SOUNDDISC","2012","1","1","Daxaar",,"Jazz 2001 2010, Drum set music Jazz",,
"Physical","Horizon","BOOK","2012","1","6","Tripwire / Lee Child.","Child, Lee","Reacher Jack Fictitious character Fiction, Vietnam War 1961 1975 Missing in action Fiction, Vietnam War 1961 1975 Veterans Fiction, Private investigators Florida Key West Fiction, Murder Fiction, Veterans Fiction, Key West Fla Fiction, Wall Street New York N Y Fiction, Mystery fiction","Jove Books,","2009."
"Physical","Horizon","VIDEODISC","2012","1","5","The secret of Nimh [videorecording] / Aurora presents a Don Bluth production ; produced by Don Bluth, Gary Goldman, John Pomeroy ; directed by Don Bluth.",,"Mice Juvenile fiction, Feature films, Animated films, Childrens films, Fantasy films, Video recordings for the hearing impaired","Metro Goldwyn Mayer ; Distributed by Twentieth Century Fox Home Entertainment,","2007."
"Physical","Horizon","VIDEODISC","2012","1","6","The Great Depression [videorecording] / produced by Towers Productions, Inc. for History ; executive producer, Jonathan Towers ; executive producer for History, Charlie Maday.",,"Stock Market Crash 1929, Depressions 1929 United States, Roosevelt Franklin D Franklin Delano 1882 1945, New Deal 1933 1939, Dust Bowl Era 1931 1939, United States Economic conditions 1918 1945, United States Politics and government 1929 1933, United States Social life and customs 1918 1945, United States Social conditions 1933 1945, Documentary television programs, Historical television programs, Video recordings for the hearing impaired","A&E Television Networks : Distributed by New Video,","c2009."
"Physical","Horizon","BOOK","2012","1","4","The consummata / by Mickey Spillane and Max Allan Collins.","Spillane, Mickey, 1918-2006","Murder Fiction, Cubans Florida Miami Fiction, Miami Fla Fiction, Mystery fiction","Titan Books,","2011."
"Physical","Horizon","VIDEODISC","2012","1","1","Dora the explorer World adventure",,"Dora the Explorer Fictitious character Fiction, Parades Fiction, Bracelets Fiction, Friendship Fiction, Problem solving Fiction, Adventure and adventurers Fiction, Childrens films, Animated films, Video recordings for the hearing impaired",,
"Physical","Horizon","SOUNDDISC","2012","1","2","The Christmas music of Johnny Mathis [sound recording] : a personal collection.","Mathis, Johnny","Christmas music, Carols English","Columbia Records/Legacy,","p1993."
"Physical","Horizon","VIDEODISC","2012","1","18","Balada triste de trompeta [videorecording] = The last circus / Magnet ; una producción de Tornasol Films, Castafiore Films ; en coproducción con La Fabrique 2 ; en asociación con Mikado Film, uFund y uFilm, Backup Films, Sofica Coficup ; con la participación de TVE, Canal+ España, Canal+ Francia, Cinécinéma ; con el apoyo de ICAA ; con la financiación de ICO ; producida por Gerardo Herrero, Mariela Besuievsky ; escrita y dirigida por Alex de la Iglesia.",,"Clowns Drama, Triangles Interpersonal relations Drama, Circus Drama, Feature films, Fiction films, Thrillers Motion pictures, Motion pictures Spanish, Video recordings for the hearing impaired","Magnet,","2011."
"Digital","OverDrive","EBOOK","2012","1","2","The Van Alen Legacy: Blue Bloods Series, Book 4","Melissa de la Cruz","Mythology, Romance, Young Adult Fiction, Young Adult Literature","Disney Digital Books","2011"
"Physical","Horizon","VIDEODISC","2012","1","2","Kenka karate kyokushinken Karate bullfighter",,"Oyama Masutatsu Drama, Karate Drama, Revenge Drama, Feature films, Martial arts films",,
"Physical","Horizon","BOOK","2012","1","1","Leonardo and the flying boy a story about Leonardo Da Vinci",,"Leonardo da Vinci 1452 1519 Juvenile fiction, Flying machines Juvenile fiction, Leonardo Fiction, Flying machines Fiction",,
"Digital","OverDrive","EBOOK","2012","1","2","Red Hot Santa","Cherry Adair","Fiction, Romance, Short Stories, Suspense","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2012","1","2","How does my garden grow?",,"Gardening Juvenile literature, Gardens Juvenile literature","DK Pub.,","2011."
"Physical","Horizon","BOOK","2012","1","1","Think better : your company's future depend on it-- and so does yours / by Tim Hurson ; [illustrations by Jim Ridge].","Hurson, Tim","Thought and thinking","McGraw-Hill,","c2008."
"Physical","Horizon","BOOK","2012","1","2","The tea drinker's handbook / François-Xavier Delmas, Mathias Minet, Christine Barbaste.","Delmas, François-Xavier.","Tea Guidebooks, Tea History, Tea tasting","Abbeville Press,","[2008]"
"Physical","Horizon","BOOK","2012","1","3","Metzgers dog a novel",,"Soldiers of fortune Fiction, Terrorism Prevention Fiction, Government investigators Fiction, Los Angeles Calif Fiction, Suspense fiction",,
"Physical","Horizon","BOOK","2012","1","1","Disaster in Dearborn : the story of the Edsel / Thomas E. Bonsall.","Bonsall, Thomas E.","Ford Motor Company Decision making, Ford Motor Company History, Edsel automobile History, Product management","Stanford General Books,","2002."
"Digital","Freegal","SONG","2012","1","1","Hannah","Robert Downey Jr.",,,
"Physical","Horizon","VIDEODISC","2012","1","3","Geography [videorecording] / a Penguin Pictures, Inc. production ; produced by TMW Media Group ; producer, Leonard Bendell ; director, Robert D. Pinson ; writer, Turk Harley.",,"Geography Juvenile films, Childrens questions and answers Juvenile films, Childrens films","TMW Media Group,","c2002."
"Physical","Horizon","BOOK","2012","1","1","Flashback [text (large print)] / Nevada Barr.","Barr, Nevada","Pigeon Anna Fictitious character Fiction, Dry Tortugas National Park Fla Fiction, Women park rangers Fiction, Florida Fiction, Large type books, Mystery fiction","Wheeler Pub.,","2003."
"Physical","Horizon","BOOK","2012","1","1","The remarkable Benjamin Franklin / written & illustrated by Cheryl Harness.","Harness, Cheryl","Franklin Benjamin 1706 1790 Juvenile literature, Statesmen United States Biography Juvenile literature, Scientists United States Biography Juvenile literature, Inventors United States Biography Juvenile literature, Printers United States Biography Juvenile literature, Statesmen, Scientists Juvenile literature, Inventors Juvenile literature, Printers Juvenile literature","National Geographic,","c2005."
"Physical","Horizon","BOOK","2012","1","2","The Virgin Queen's daughter : a novel / Ella March Chase.","Chase, Ella March","Elizabeth I Queen of England 1533 1603 Fiction, Mothers and daughters Fiction, Illegitimate children Fiction, Historical fiction","Crown Publishers,","c2008."
"Physical","Horizon","BOOK","2012","1","1","Circa 2000 lesbian fiction at the Millennium",,"Lesbians United States Fiction, Lesbians writings American, American fiction Women authors, American fiction 20th century",,
"Physical","Horizon","BOOK","2012","1","1","Celestial realm : the Yellow Mountains of China / [photographs by Wang Wusheng ; essays by Wu Hung, Damian Harper, Seigo Matsuoka].","Wang, Wusheng, 1945-","Huang Mountains China Pictorial works","Abbeville Press,","c2005."
"Physical","Horizon","BOOK","2012","1","12","Lets go Europe",,"Europe Guidebooks, Mediterranean Region Guidebooks",,
"Physical","Horizon","BOOK","2012","1","2","Mixed vegetables. Vol. 7 / story & art by Ayumi Komura ; [English translation, JN Productions ; English adaptation, Stephanie V.W. Lucianovic ; touch-up art & lettering, Jim Keefe].","Komura, Ayumi","Cooks Japan Comic books strips etc, Teenagers Comic books strips etc, High schools Comic books strips etc, Graphic novels","VIZ Media,","2010."
"Physical","Horizon","SOUNDDISC","2012","1","1","kings of techno",,"Techno music, Underground dance music",,
"Physical","Horizon","BOOK","2012","1","1","Impressionism",,"Impressionism Art, Art Modern 19th century",,
"Physical","Horizon","SOUNDDISC","2012","1","2","""Miss Kitt"", to you [sound recording] / Eartha Kitt.","Kitt, Eartha","Popular music 1951 1960","RCA,","p1992."
"Physical","Horizon","BOOK","2012","1","2","Angus and Sadie / Cynthia Voigt ; drawings by Tom Leigh.","Voigt, Cynthia","Border collie Juvenile fiction, Dogs Fiction, Farm life Maine Juvenile fiction, Sheepherding Juvenile fiction, Maine Juvenile fiction","HarperCollins,","2005."
"Digital","OverDrive","EBOOK","2012","1","3","Common Ground in a Liquid City: Essays in Defense of an Urban Future","Matt Hern","Nonfiction, Politics","Perseus Books Group","2010"
"Physical","Horizon","VIDEODISC","2012","1","5","Mano po 5 [videorecording] : gua ai di (I love you) = wo ai ni / Regal Entertainment Inc. ; directed by Joel C. Lamangan ; story, Lily Y. Monteverde, Andrew Paredes, Dode Cruz, Abl Lam-Parayno ; screenplay, Andrew Paredes, Dode Cruz, Abl Lam-Parayno ; producer, Roselle Monteverde-Teo.",,"Man woman relationships Philippines Drama, Feature films, Fiction films, Melodramas Motion pictures","Regal Home Video ; Distributed by Regal Capital,","[2005]"
"Physical","Horizon","BOOK","2012","1","1","Silly Billy / Anthony Browne.","Browne, Anthony, 1946-","Worry Juvenile fiction, Dolls Juvenile fiction","Candlewick Press,","2006."
"Physical","Horizon","BOOK","2012","1","2","Southern sea otters : fur-tastrophe avoided / by Jeanette Leardi.","Leardi, Jeanette","Sea otter Conservation California Juvenile literature, Rare mammals California Juvenile literature, Sea otter Juvenile literature, Rare animals","Bearport Pub.,","c2008."
"Physical","Horizon","BOOK","2012","1","1","Perfume the art and science of scent",,"Perfumes",,
"Physical","Horizon","SOUNDDISC","2012","1","3","Nefertiti",,"Jazz 1961 1970, Trumpet music Jazz",,
"Physical","Horizon","BOOK","2012","1","15","Alice Starmore's charts for color knitting.","Starmore, Alice","Knitting Patterns, Color in art","Dover Pub.,","c2011."
"Physical","Horizon","BOOK","2012","1","1","California's missions, edited by Ralph B. Wright [and others]","Wright, Ralph B.","Spanish mission buildings California","Sterling Press,","1950."
"Physical","Horizon","BOOK","2012","1","1","Majix notes from a serious teen witch",,"Wicca Fiction, Moving Household Fiction, Aunts Fiction, Interpersonal relations Fiction, Coming of age Fiction, High schools Fiction, Schools Fiction",,
"Physical","Horizon","BOOK","2012","1","3","Oh my goddess!. 38 / story and art by Kōsuke Fujishima ; translation by Christopher Lewis ; lettering and touchup by Susie Lee and Betty Dong with Tom2K.","Fujishima, Kōsuke","Goddesses Comic books strips etc, Male college students Japan Comic books strips etc, Roommates Comic books strips etc, Man woman relationships Comic books strips etc, Morisato Keiichi Fictitious character Comic books strips etc, High school students Comic books strips etc, Graphic novels","Dark Horse Manga,","2011."
"Physical","Horizon","ER","2012","1","1","Pattern sourcebook : around the world : 250 patterns for projects and designs / Shigeki Nakamura.","Nakamura, Shigeki","Repetitive patterns Decorative arts","Rockport Publishers,","c2008."
"Physical","Horizon","BOOK","2012","1","1","Christians as the Romans saw them",,"Christianity Controversial literature History and criticism",,
"Physical","Horizon","BOOK","2012","1","1","More stories Huey tells",,"Brothers Fiction, Family life Fiction, African Americans Fiction",,
"Digital","OverDrive","EBOOK","2012","1","2","Tempest in Eden","Sandra Brown","Fiction, Romance","Hachette Digital, Inc.","2009"
"Physical","Horizon","SOUNDDISC","2012","1","1","I want my new wave",,"New wave music, Rock music 1971 1980, Rock music 1981 1990",,
"Digital","OverDrive","EBOOK","2012","1","3","One Amazing Thing","Chitra Divakaruni","Fiction, Literature","Hachette Digital, Inc.","2010"
"Physical","Horizon","SOUNDDISC","2012","1","5","Unchained [sound recording] / Johnny Cash.","Cash, Johnny","Country music 1991 2000","American Recordings,","p1996."
"Physical","Horizon","VIDEODISC","2012","1","5","Ḥufshat ḳayits [videorecording] = My father my lord / Kino International ; The New Israeli Foundation for Cinema and T.V. ; this film was supported by Cinema Project ; Golden Cinema ; produced by Eyal Shiray ; written and directed by David Volach.",,"Ultra Orthodox Jews Israel Drama, Fathers and sons Israel Drama, Jewish families Israel Drama, Feature films, Fiction films, Religious films","Kino International,","[2008]"
